Cust_Age,Qualification,Work_exp,Anual_Income,House_Mortgage,Fam_size,CreditCard_usage,AvgCC,Brokerage_Acc,CD_Acc,Banking_type,Personal_loan,ID_Cust
45,level_3,17,7865.1,0.0,5,Inactive,382.63752,NO,NO,Online,Applied,3212
56,level_3,30,4109.4,0.0,3,Inactive,226.74816,NO,NO,Offline,Denied,3213
32,level_3,5,8361.0,0.0,5,Inactive,212.5764,NO,NO,Online,Applied,3214
44,level_3,16,2692.8,0.0,4,Inactive,63.77292,NO,NO,Offline,Denied,3215
41,level_3,13,1771.2,0.0,5,Inactive,106.2882,NO,NO,Online,Denied,3216
34,level_1,6,2692.8,0.0,2,Inactive,21.25764,YES,YES,Online,Denied,3217
33,level_2,4,2763.9,0.0,3,Inactive,70.8588,NO,NO,Offline,Denied,3218
62,level_3,34,2196.9,0.0,3,Inactive,70.8588,NO,NO,Offline,Denied,3219
61,level_1,33,3755.7,0.0,4,Inactive,177.147,NO,NO,Online,Denied,3220
61,level_3,33,1275.3,0.0,3,Inactive,14.17176,NO,NO,Offline,Denied,3221
63,level_3,36,3897.0,0.0,4,Active,63.77292,NO,NO,Online,Denied,3222
56,level_2,28,7227.9,0.0,4,Inactive,120.45996000000001,NO,NO,Online,Denied,3223
69,level_3,42,2267.1,0.0,2,Active,77.94468,NO,NO,Offline,Denied,3224
36,level_1,10,2692.8,0.0,2,Inactive,94.242204,YES,NO,Online,Denied,3225
41,level_1,15,8715.6,6518.7,3,Active,155.88936,NO,NO,Offline,Denied,3226
63,level_1,37,9990.9,0.0,4,Active,49.60115999999999,NO,YES,Online,Applied,3227
38,level_2,10,2196.9,0.0,5,Inactive,85.03056,NO,NO,Offline,Denied,3228
64,level_3,36,1487.7,0.0,4,Inactive,21.25764,NO,NO,Offline,Denied,3229
62,level_1,35,1701.0,0.0,2,Inactive,7.08588,NO,NO,Offline,Denied,3230
45,level_2,16,3117.6,0.0,4,Inactive,70.8588,NO,NO,Online,Denied,3231
60,level_2,33,3684.6,0.0,4,Active,35.4294,NO,NO,Offline,Denied,3232
45,level_3,18,4180.5,6448.5,4,Inactive,56.68704,NO,NO,Online,Denied,3233
60,level_1,34,5951.7,0.0,3,Active,198.40463999999997,NO,NO,Online,Denied,3234
46,level_3,18,6448.5,0.0,3,Inactive,56.68704,NO,NO,Online,Denied,3235
64,level_1,36,8432.1,0.0,3,Inactive,141.7176,NO,NO,Offline,Denied,3236
57,level_3,25,2480.4,10203.3,4,Active,70.8588,NO,NO,Online,Denied,3237
38,level_2,11,3117.6,6022.8,3,Inactive,77.94468,NO,NO,Online,Denied,3238
63,level_1,37,2905.2,0.0,2,Active,56.68704,NO,NO,Online,Denied,3239
53,level_3,25,1346.4,6944.4,2,Inactive,99.20231999999999,NO,NO,Offline,Denied,3240
35,level_1,9,4251.6,0.0,2,Active,85.03056,NO,NO,Online,Denied,3241
62,level_1,36,4392.9,0.0,5,Inactive,155.88936,NO,NO,Offline,Denied,3242
59,level_1,31,3897.0,15517.8,4,Active,177.147,NO,YES,Online,Denied,3243
33,level_1,5,7865.1,0.0,3,Inactive,14.17176,NO,NO,Offline,Denied,3244
57,level_3,30,10274.4,0.0,3,Inactive,425.1528,NO,NO,Online,Applied,3245
27,level_3,0,991.8,0.0,3,Active,63.77292,NO,NO,Offline,Denied,3246
35,level_3,7,2125.8,9353.7,3,Inactive,141.7176,NO,NO,Offline,Denied,3247
66,level_2,40,12825.0,0.0,3,Active,162.97523999999999,NO,YES,Online,Applied,3248
44,level_3,17,4322.7,0.0,4,Inactive,35.4294,NO,NO,Online,Denied,3249
37,level_2,11,5810.4,0.0,3,Active,120.45996000000001,NO,NO,Online,Denied,3250
65,level_1,39,11337.3,0.0,3,Active,148.80348,NO,NO,Offline,Denied,3251
65,level_2,37,5951.7,0.0,5,Inactive,134.63172,NO,NO,Online,Denied,3252
53,level_2,26,1983.6,6660.9,2,Inactive,92.11644000000001,YES,NO,Online,Denied,3253
56,level_3,30,4322.7,0.0,2,Inactive,127.54584,NO,NO,Online,Denied,3254
43,level_3,16,921.6,0.0,3,Inactive,0.0,NO,NO,Online,Denied,3255
40,level_2,11,4889.7,0.0,4,Inactive,165.101004,NO,NO,Offline,Denied,3256
48,level_3,20,5243.4,0.0,5,Inactive,184.23288000000002,NO,NO,Online,Denied,3257
63,level_3,35,3613.5,0.0,4,Inactive,99.20231999999999,NO,NO,Online,Denied,3258
46,level_3,19,4818.6,0.0,2,Inactive,262.17756,NO,NO,Online,Denied,3259
35,level_1,8,1417.5,5881.5,4,Active,92.11644000000001,NO,NO,Offline,Denied,3260
33,level_2,5,1629.9,0.0,2,Active,28.34352,NO,NO,Online,Denied,3261
32,level_1,6,5102.1,14668.2,2,Inactive,7.08588,NO,NO,Offline,Denied,3262
46,level_2,19,3117.6,0.0,5,Inactive,0.0,NO,NO,Offline,Denied,3263
41,level_3,9,2267.1,0.0,4,Inactive,141.7176,NO,NO,Online,Denied,3264
32,level_1,5,9990.9,0.0,2,Inactive,56.68704,NO,NO,Online,Denied,3265
43,level_1,15,4606.2,0.0,3,Active,198.40463999999997,NO,NO,Online,Denied,3266
44,level_1,18,10062.0,35145.9,2,Inactive,240.91992000000002,NO,NO,Online,Denied,3267
54,level_3,28,12612.6,10416.6,4,Inactive,382.63752,NO,NO,Online,Applied,3268
65,level_2,39,3472.2,7723.8,5,Active,85.03056,YES,YES,Online,Denied,3269
53,level_1,27,850.5,0.0,3,Active,28.34352,NO,NO,Offline,Denied,3270
62,level_2,34,4392.9,0.0,2,Inactive,56.68704,NO,NO,Offline,Denied,3271
50,level_1,23,5243.4,0.0,2,Inactive,85.03056,NO,NO,Online,Denied,3272
47,level_3,15,1417.5,0.0,2,Inactive,53.1441,NO,NO,Online,Denied,3273
67,level_1,40,3401.1,0.0,4,Active,170.06112,NO,NO,Offline,Denied,3274
34,level_1,8,12825.0,0.0,2,Active,425.1528,NO,YES,Online,Denied,3275
64,level_1,37,3543.3,11975.4,4,Inactive,106.2882,NO,NO,Online,Denied,3276
43,level_1,17,5881.5,0.0,5,Active,189.192996,NO,NO,Online,Denied,3277
53,level_3,25,2054.7,7227.9,2,Active,99.20231999999999,NO,NO,Offline,Denied,3278
43,level_3,17,1417.5,0.0,2,Inactive,99.20231999999999,NO,NO,Online,Denied,3279
41,level_1,13,4889.7,0.0,4,Inactive,7.08588,NO,NO,Offline,Denied,3280
44,level_3,18,2763.9,0.0,4,Inactive,148.80348,NO,NO,Offline,Denied,3281
27,level_3,-1,5739.3,0.0,3,Active,113.37408,NO,NO,Online,Denied,3282
31,level_1,5,13817.7,0.0,2,Inactive,304.69284,NO,NO,Offline,Denied,3283
58,level_3,26,6377.4,0.0,3,Inactive,318.8646,NO,NO,Offline,Denied,3284
50,level_1,22,12329.1,0.0,2,Inactive,170.06112,NO,NO,Online,Denied,3285
49,level_2,23,5314.5,0.0,2,Active,184.23288000000002,NO,NO,Offline,Denied,3286
38,level_1,11,5102.1,15872.4,2,Inactive,198.40463999999997,NO,NO,Offline,Denied,3287
39,level_3,13,3472.2,13605.3,5,Inactive,141.7176,NO,NO,Offline,Denied,3288
50,level_3,23,3046.5,0.0,5,Inactive,134.63172,NO,NO,Online,Denied,3289
41,level_2,15,2338.2,0.0,2,Inactive,141.7176,NO,NO,Offline,Denied,3290
32,level_3,6,2125.8,0.0,2,Active,28.34352,NO,NO,Online,Denied,3291
41,level_3,15,4606.2,0.0,2,Inactive,106.2882,NO,NO,Offline,Denied,3292
51,level_2,24,2976.3,0.0,3,Inactive,49.60115999999999,NO,NO,Online,Denied,3293
39,level_2,13,2338.2,0.0,5,Inactive,28.34352,NO,NO,Offline,Denied,3294
60,level_2,34,850.5,0.0,2,Active,7.08588,NO,NO,Offline,Denied,3295
30,level_1,2,6589.8,0.0,3,Inactive,14.17176,NO,NO,Offline,Denied,3296
47,level_1,21,9070.2,0.0,2,Inactive,333.03636000000006,NO,NO,Offline,Denied,3297
60,level_3,32,13534.2,13746.6,5,Active,368.46576000000005,NO,NO,Offline,Applied,3298
48,level_2,21,2763.9,0.0,5,Inactive,0.0,NO,NO,Online,Denied,3299
41,level_1,13,5669.1,0.0,3,Inactive,127.54584,NO,NO,Online,Denied,3300
60,level_3,28,5739.3,0.0,2,Inactive,212.5764,NO,NO,Online,Denied,3301
41,level_1,13,2905.2,7652.7,3,Active,21.25764,NO,NO,Online,Denied,3302
36,level_1,9,8644.5,0.0,2,Inactive,0.0,NO,NO,Online,Denied,3303
64,level_3,38,2976.3,0.0,2,Inactive,127.54584,NO,NO,Offline,Denied,3304
50,level_1,24,4180.5,10203.3,2,Inactive,0.0,NO,NO,Online,Denied,3305
58,level_3,31,5739.3,15943.5,3,Inactive,0.0,NO,NO,Offline,Denied,3306
37,level_1,9,6022.8,0.0,3,Inactive,127.54584,NO,NO,Offline,Denied,3307
61,level_3,35,2976.3,0.0,2,Inactive,127.54584,NO,NO,Online,Denied,3308
55,level_2,28,3401.1,0.0,3,Inactive,134.63172,NO,NO,Online,Denied,3309
54,level_2,26,5951.7,0.0,4,Inactive,212.5764,NO,NO,Online,Denied,3310
50,level_2,24,10203.3,0.0,5,Inactive,248.00580000000002,NO,NO,Offline,Applied,3311
59,level_1,32,1701.0,0.0,2,Active,92.11644000000001,NO,NO,Online,Denied,3312
61,level_3,35,3755.7,12329.1,5,Inactive,162.97523999999999,NO,NO,Online,Denied,3313
62,level_1,35,3401.1,0.0,4,Inactive,106.2882,NO,NO,Online,Denied,3314
39,level_1,11,13746.6,0.0,3,Inactive,0.0,NO,NO,Offline,Denied,3315
59,level_2,31,2125.8,10274.4,3,Inactive,49.60115999999999,NO,NO,Offline,Denied,3316
45,level_3,17,4180.5,6165.0,4,Active,63.77292,NO,NO,Online,Denied,3317
40,level_2,14,5739.3,0.0,2,Active,255.09168,NO,NO,Online,Denied,3318
42,level_1,16,8857.8,0.0,3,Inactive,155.88936,NO,NO,Online,Denied,3319
45,level_3,18,4251.6,0.0,3,Active,155.88936,NO,NO,Offline,Denied,3320
63,level_3,35,2480.4,0.0,3,Inactive,14.17176,NO,NO,Online,Denied,3321
43,level_3,15,4180.5,0.0,5,Inactive,14.17176,NO,NO,Offline,Denied,3322
50,level_1,22,6022.8,14384.7,4,Inactive,77.94468,NO,NO,Online,Denied,3323
66,level_2,38,1487.7,5385.6,2,Active,56.68704,NO,NO,Offline,Denied,3324
30,level_3,3,12045.6,0.0,2,Inactive,7.08588,NO,NO,Offline,Applied,3325
67,level_2,40,1275.3,0.0,2,Inactive,106.2882,NO,NO,Online,Denied,3326
56,level_2,30,1487.7,5385.6,2,Inactive,7.08588,NO,NO,Online,Denied,3327
67,level_2,39,708.3,0.0,2,Inactive,56.68704,NO,NO,Online,Denied,3328
55,level_3,28,3117.6,0.0,3,Active,42.51528,NO,NO,Online,Denied,3329
44,level_1,17,5172.3,0.0,5,Inactive,28.34352,YES,NO,Offline,Denied,3330
30,level_2,4,3046.5,0.0,4,Inactive,7.08588,NO,NO,Online,Denied,3331
37,level_3,11,11337.3,0.0,5,Inactive,403.89516000000003,YES,NO,Offline,Applied,3332
64,level_3,32,10062.0,0.0,3,Active,198.40463999999997,NO,NO,Offline,Applied,3333
61,level_2,33,3472.2,7369.2,5,Inactive,120.45996000000001,NO,NO,Online,Denied,3334
45,level_3,19,2480.4,8503.2,2,Inactive,21.25764,YES,NO,Online,Denied,3335
51,level_2,22,1629.9,0.0,3,Active,70.8588,NO,NO,Online,Denied,3336
53,level_2,25,12258.9,0.0,2,Inactive,35.4294,NO,NO,Online,Applied,3337
30,level_3,3,779.4,0.0,5,Inactive,35.4294,NO,NO,Offline,Denied,3338
37,level_3,5,1558.8,7298.1,2,Inactive,47.475396,NO,NO,Offline,Denied,3339
43,level_1,17,5526.9,7014.6,5,Inactive,189.192996,NO,NO,Online,Denied,3340
35,level_3,9,12967.2,41239.8,3,Inactive,623.55744,NO,NO,Online,Applied,3341
36,level_1,9,9778.5,16084.8,3,Inactive,552.69864,NO,NO,Online,Denied,3342
30,level_1,4,5669.1,0.0,4,Inactive,177.147,NO,NO,Online,Denied,3343
47,level_1,20,2905.2,0.0,2,Inactive,21.25764,NO,NO,Online,Denied,3344
62,level_3,35,2409.3,0.0,2,Inactive,21.25764,NO,NO,Online,Denied,3345
35,level_3,7,2267.1,10770.3,2,Inactive,42.51528,NO,NO,Offline,Denied,3346
27,level_3,-1,8007.3,0.0,5,Inactive,148.80348,NO,NO,Online,Denied,3347
59,level_3,32,8007.3,0.0,2,Inactive,7.08588,NO,NO,Online,Denied,3348
63,level_2,36,1487.7,8715.6,5,Inactive,28.34352,NO,NO,Offline,Denied,3349
43,level_2,14,2692.8,10629.0,4,Inactive,70.8588,NO,NO,Online,Denied,3350
35,level_1,9,10274.4,30965.4,2,Inactive,304.69284,NO,NO,Online,Denied,3351
44,level_2,16,2267.1,0.0,4,Active,35.4294,NO,NO,Offline,Denied,3352
35,level_1,7,5172.3,9566.1,2,Inactive,177.147,NO,NO,Offline,Denied,3353
51,level_1,24,921.6,0.0,3,Inactive,0.0,NO,NO,Online,Denied,3354
27,level_2,0,6235.2,22604.4,3,Active,127.54584,NO,NO,Online,Denied,3355
58,level_1,30,8644.5,0.0,3,Active,35.4294,NO,NO,Offline,Denied,3356
50,level_3,23,7652.7,0.0,3,Active,269.26344,NO,NO,Offline,Denied,3357
56,level_3,24,6448.5,6377.4,3,Inactive,318.8646,NO,NO,Online,Denied,3358
55,level_2,26,991.8,5881.5,3,Inactive,70.8588,NO,NO,Offline,Denied,3359
59,level_3,31,2834.1,9707.4,4,Active,99.20231999999999,NO,NO,Online,Denied,3360
45,level_1,18,9070.2,5951.7,5,Inactive,375.55163999999996,NO,NO,Offline,Applied,3361
36,level_1,10,6235.2,8574.3,3,Inactive,0.0,NO,NO,Online,Denied,3362
47,level_1,21,9070.2,0.0,2,Inactive,333.03636000000006,NO,NO,Offline,Denied,3363
46,level_2,20,5810.4,14242.5,5,Active,99.20231999999999,NO,NO,Online,Denied,3364
41,level_1,15,8857.8,0.0,2,Active,248.00580000000002,NO,NO,Online,Denied,3365
54,level_1,28,1062.9,0.0,2,Inactive,14.17176,NO,NO,Online,Denied,3366
28,level_3,2,2125.8,7865.1,2,Inactive,70.8588,NO,NO,Offline,Denied,3367
43,level_2,17,8077.5,0.0,3,Inactive,127.54584,NO,NO,Online,Denied,3368
29,level_1,3,6235.2,16864.2,4,Inactive,56.68704,NO,NO,Offline,Denied,3369
57,level_3,29,5172.3,0.0,3,Active,162.97523999999999,NO,NO,Online,Denied,3370
55,level_1,29,2905.2,0.0,3,Inactive,56.68704,NO,NO,Online,Denied,3371
65,level_1,37,1487.7,0.0,3,Inactive,28.34352,NO,NO,Online,Denied,3372
48,level_1,22,5172.3,15305.4,3,Inactive,120.45996000000001,NO,NO,Online,Denied,3373
32,level_1,5,3613.5,0.0,2,Inactive,70.8588,NO,NO,Online,Denied,3374
56,level_2,29,10912.5,24942.6,2,Inactive,170.06112,NO,NO,Online,Applied,3375
29,level_3,0,2692.8,10912.5,5,Inactive,70.8588,NO,NO,Online,Denied,3376
64,level_2,37,1275.3,0.0,4,Inactive,92.11644000000001,NO,NO,Online,Denied,3377
50,level_1,22,10770.3,0.0,2,Inactive,0.0,NO,NO,Offline,Denied,3378
51,level_2,24,5598.0,5881.5,2,Active,14.17176,NO,NO,Online,Denied,3379
54,level_1,26,5881.5,0.0,2,Inactive,219.66228,NO,NO,Online,Applied,3380
56,level_1,28,6022.8,0.0,5,Inactive,347.20812,NO,NO,Online,Denied,3381
52,level_1,24,8786.7,18848.7,2,Inactive,347.20812,NO,NO,Online,Denied,3382
63,level_1,35,2196.9,0.0,3,Inactive,21.25764,NO,NO,Online,Denied,3383
27,level_3,-1,3401.1,0.0,4,Active,21.25764,NO,NO,Offline,Denied,3384
40,level_1,13,11549.7,0.0,2,Inactive,290.52108,NO,NO,Offline,Denied,3385
46,level_3,19,10062.0,0.0,2,Inactive,106.2882,NO,NO,Offline,Applied,3386
59,level_1,31,9282.6,27918.0,3,Active,191.31876,NO,NO,Offline,Denied,3387
34,level_1,8,4606.2,18990.0,2,Inactive,85.03056,NO,NO,Online,Denied,3388
33,level_1,5,6377.4,0.0,3,Inactive,92.11644000000001,YES,NO,Online,Denied,3389
41,level_3,14,1275.3,0.0,5,Inactive,14.17176,YES,NO,Offline,Denied,3390
28,level_1,1,5669.1,0.0,5,Active,14.17176,NO,NO,Online,Denied,3391
30,level_3,4,3046.5,7227.9,2,Inactive,70.8588,NO,NO,Offline,Denied,3392
50,level_2,22,2976.3,0.0,2,Inactive,85.03056,NO,NO,Offline,Denied,3393
61,level_1,35,8574.3,0.0,2,Inactive,304.69284,NO,NO,Online,Denied,3394
36,level_1,8,4606.2,16084.8,2,Inactive,212.5764,NO,NO,Online,Applied,3395
55,level_3,27,6589.8,22178.7,2,Inactive,56.68704,NO,NO,Offline,Denied,3396
66,level_3,40,6448.5,0.0,3,Active,0.0,NO,NO,Online,Denied,3397
41,level_3,14,850.5,0.0,3,Inactive,0.0,NO,NO,Offline,Denied,3398
45,level_2,18,1346.4,0.0,3,Inactive,21.25764,NO,NO,Online,Denied,3399
54,level_3,28,3684.6,8574.3,5,Inactive,7.08588,NO,NO,Offline,Denied,3400
61,level_2,33,6448.5,0.0,3,Active,49.60115999999999,NO,NO,Online,Denied,3401
61,level_1,35,6235.2,19698.3,3,Inactive,113.37408,NO,NO,Offline,Denied,3402
56,level_2,29,4959.9,8219.7,4,Active,141.7176,NO,NO,Online,Denied,3403
38,level_2,9,8148.6,0.0,5,Inactive,155.88936,NO,NO,Offline,Applied,3404
61,level_1,33,2409.3,0.0,3,Inactive,21.25764,NO,NO,Offline,Denied,3405
63,level_1,36,3826.8,0.0,4,Inactive,106.2882,NO,NO,Online,Denied,3406
38,level_3,12,5172.3,13321.8,5,Inactive,141.7176,NO,NO,Online,Denied,3407
35,level_1,7,1771.2,0.0,5,Active,70.8588,NO,NO,Online,Denied,3408
32,level_1,4,5172.3,0.0,4,Active,233.83403999999996,NO,YES,Online,Applied,3409
50,level_2,22,5598.0,0.0,4,Inactive,49.60115999999999,NO,NO,Online,Denied,3410
45,level_2,16,1771.2,0.0,4,Inactive,70.8588,NO,NO,Online,Denied,3411
42,level_1,15,4464.0,0.0,4,Inactive,212.5764,YES,NO,Online,Denied,3412
55,level_1,28,4322.7,12542.4,5,Inactive,63.77292,NO,NO,Offline,Denied,3413
36,level_1,9,5314.5,13746.6,2,Inactive,198.40463999999997,NO,NO,Offline,Denied,3414
32,level_2,5,2834.1,0.0,5,Inactive,120.45996000000001,NO,NO,Online,Denied,3415
48,level_1,20,3826.8,13392.0,5,Active,205.49052,NO,NO,Online,Denied,3416
54,level_3,26,4818.6,0.0,2,Active,56.68704,NO,NO,Online,Denied,3417
59,level_2,31,3613.5,7298.1,5,Inactive,120.45996000000001,NO,NO,Online,Denied,3418
63,level_1,37,2834.1,0.0,5,Active,155.88936,YES,YES,Online,Denied,3419
30,level_1,3,5526.9,0.0,5,Active,14.17176,NO,NO,Online,Denied,3420
43,level_3,17,5739.3,11833.2,5,Inactive,14.17176,YES,NO,Offline,Denied,3421
47,level_1,21,2338.2,7652.7,4,Inactive,35.4294,NO,NO,Online,Denied,3422
42,level_3,15,2834.1,7581.6,3,Inactive,155.88936,NO,NO,Online,Denied,3423
61,level_3,33,3543.3,0.0,3,Active,162.97523999999999,NO,NO,Offline,Denied,3424
31,level_1,5,5739.3,0.0,3,Active,177.147,NO,NO,Offline,Denied,3425
37,level_2,9,5810.4,0.0,4,Inactive,63.77292,NO,NO,Online,Denied,3426
37,level_1,9,1629.9,0.0,5,Inactive,21.25764,NO,NO,Offline,Denied,3427
40,level_1,13,12258.9,17218.8,3,Inactive,233.83403999999996,NO,NO,Offline,Denied,3428
55,level_2,26,850.5,0.0,3,Active,70.8588,NO,NO,Offline,Denied,3429
47,level_1,19,5031.0,15447.6,5,Active,205.49052,NO,YES,Online,Denied,3430
41,level_1,14,11408.4,36067.5,2,Inactive,290.52108,YES,NO,Offline,Denied,3431
65,level_2,37,567.0,6873.3,2,Inactive,56.68704,NO,NO,Online,Denied,3432
53,level_1,27,850.5,0.0,5,Inactive,70.8588,NO,NO,Online,Denied,3433
53,level_2,27,2976.3,0.0,5,Active,77.94468,NO,NO,Online,Denied,3434
56,level_3,29,3401.1,10062.0,3,Inactive,148.80348,NO,NO,Online,Denied,3435
58,level_1,31,4322.7,0.0,5,Active,63.77292,YES,YES,Online,Denied,3436
34,level_1,6,3613.5,10912.5,5,Active,14.17176,YES,NO,Offline,Denied,3437
35,level_3,7,5739.3,13250.7,3,Active,318.8646,NO,YES,Online,Denied,3438
44,level_1,16,3472.2,0.0,2,Inactive,198.40463999999997,NO,NO,Offline,Denied,3439
52,level_3,24,5739.3,0.0,3,Inactive,28.34352,NO,NO,Offline,Denied,3440
43,level_2,14,2692.8,10629.0,4,Inactive,70.8588,NO,NO,Online,Denied,3441
48,level_2,19,1346.4,0.0,4,Inactive,47.475396,NO,NO,Online,Denied,3442
29,level_2,0,2409.3,7936.2,2,Active,141.7176,NO,NO,Offline,Denied,3443
41,level_3,13,2763.9,0.0,3,Inactive,56.68704,NO,NO,Offline,Denied,3444
35,level_2,6,3826.8,8644.5,3,Inactive,118.33419599999999,NO,NO,Online,Denied,3445
61,level_1,33,3755.7,0.0,4,Inactive,177.147,NO,NO,Online,Denied,3446
59,level_3,27,3897.0,0.0,2,Inactive,99.20231999999999,NO,NO,Online,Denied,3447
58,level_2,31,4322.7,7440.3,3,Inactive,134.63172,NO,NO,Offline,Denied,3448
54,level_3,27,4322.7,14668.2,5,Inactive,127.54584,NO,NO,Offline,Denied,3449
32,level_2,6,8148.6,0.0,5,Inactive,269.26344,NO,NO,Online,Applied,3450
45,level_2,17,3897.0,0.0,4,Inactive,155.88936,NO,NO,Offline,Denied,3451
48,level_3,22,1275.3,0.0,2,Inactive,63.77292,NO,NO,Online,Denied,3452
60,level_1,33,6732.0,0.0,2,Inactive,184.23288000000002,NO,NO,Online,Denied,3453
63,level_1,36,1275.3,0.0,2,Inactive,92.11644000000001,NO,NO,Offline,Denied,3454
43,level_1,16,5172.3,0.0,4,Inactive,212.5764,NO,NO,Online,Denied,3455
50,level_1,22,10770.3,0.0,2,Inactive,0.0,NO,NO,Offline,Denied,3456
45,level_3,17,7865.1,0.0,5,Inactive,382.63752,NO,NO,Online,Applied,3457
53,level_2,25,4818.6,8290.8,3,Active,106.2882,NO,NO,Offline,Denied,3458
63,level_1,35,2692.8,0.0,3,Inactive,21.25764,NO,NO,Offline,Denied,3459
61,level_2,35,2196.9,0.0,4,Active,28.34352,NO,NO,Online,Denied,3460
34,level_2,8,2125.8,5526.9,5,Inactive,28.34352,NO,NO,Online,Denied,3461
53,level_2,24,13392.0,0.0,5,Inactive,336.5793,NO,NO,Online,Applied,3462
62,level_3,35,10841.4,0.0,4,Active,141.7176,NO,NO,Offline,Applied,3463
28,level_1,0,10629.0,0.0,3,Active,510.18336,NO,NO,Offline,Denied,3464
58,level_3,31,5951.7,0.0,2,Inactive,7.08588,NO,NO,Online,Denied,3465
59,level_3,31,2834.1,0.0,4,Active,99.20231999999999,NO,YES,Online,Denied,3466
52,level_1,24,7936.2,0.0,2,Inactive,0.0,NO,NO,Offline,Denied,3467
64,level_2,37,1558.8,7865.1,2,Inactive,106.2882,NO,NO,Online,Denied,3468
30,level_1,3,4959.9,17006.4,5,Active,155.88936,NO,NO,Offline,Denied,3469
53,level_3,25,1275.3,6589.8,2,Active,21.25764,NO,NO,Offline,Denied,3470
61,level_1,33,4464.0,0.0,2,Active,113.37408,NO,NO,Online,Denied,3471
52,level_1,24,6660.9,19273.5,2,Inactive,347.20812,NO,NO,Online,Denied,3472
64,level_1,37,6944.4,10700.1,2,Inactive,63.77292,NO,NO,Online,Denied,3473
45,level_1,19,3826.8,0.0,3,Inactive,120.45996000000001,NO,NO,Online,Denied,3474
65,level_3,37,3117.6,0.0,3,Inactive,70.8588,NO,NO,Online,Denied,3475
51,level_2,25,2125.8,0.0,5,Active,63.77292,NO,NO,Offline,Denied,3476
46,level_3,20,4392.9,0.0,4,Active,21.25764,NO,NO,Offline,Denied,3477
42,level_1,16,3543.3,12329.1,3,Inactive,120.45996000000001,NO,NO,Offline,Denied,3478
56,level_2,28,2763.9,0.0,5,Inactive,49.60115999999999,NO,NO,Online,Denied,3479
60,level_1,34,8857.8,15517.8,2,Inactive,304.69284,NO,NO,Offline,Denied,3480
43,level_2,14,5243.4,0.0,4,Inactive,165.101004,NO,NO,Online,Denied,3481
42,level_1,16,5881.5,0.0,5,Active,189.192996,NO,NO,Online,Denied,3482
47,level_3,15,14313.6,0.0,4,Inactive,708.588,NO,NO,Offline,Applied,3483
33,level_1,5,1629.9,6732.0,4,Inactive,70.8588,NO,NO,Offline,Denied,3484
66,level_3,38,2834.1,6660.9,2,Active,177.147,NO,NO,Online,Denied,3485
61,level_1,34,2692.8,0.0,5,Active,120.45996000000001,NO,NO,Offline,Denied,3486
28,level_3,1,3755.7,0.0,3,Inactive,113.37408,NO,NO,Online,Denied,3487
50,level_1,23,1346.4,0.0,2,Inactive,7.08588,NO,NO,Online,Denied,3488
54,level_3,26,3472.2,0.0,2,Inactive,99.20231999999999,NO,NO,Online,Denied,3489
34,level_1,7,4535.1,0.0,3,Active,7.08588,NO,NO,Online,Denied,3490
62,level_1,35,8007.3,28768.5,2,Inactive,63.77292,NO,NO,Online,Denied,3491
66,level_1,39,8644.5,26784.9,5,Inactive,14.17176,NO,NO,Online,Applied,3492
43,level_3,16,1275.3,0.0,2,Active,42.51528,NO,NO,Offline,Denied,3493
49,level_1,21,9990.9,0.0,2,Inactive,170.06112,NO,NO,Offline,Denied,3494
55,level_1,29,2763.9,0.0,4,Inactive,106.2882,NO,NO,Online,Denied,3495
63,level_2,36,1487.7,8715.6,5,Inactive,28.34352,NO,NO,Offline,Denied,3496
33,level_1,7,3117.6,0.0,2,Active,85.03056,NO,NO,Online,Denied,3497
30,level_3,3,779.4,0.0,5,Inactive,35.4294,NO,NO,Offline,Denied,3498
45,level_3,19,12329.1,16368.3,4,Active,120.45996000000001,NO,YES,Online,Applied,3499
58,level_3,31,4535.1,0.0,3,Inactive,162.97523999999999,NO,NO,Offline,Denied,3500
48,level_2,20,5951.7,0.0,4,Inactive,49.60115999999999,NO,NO,Online,Denied,3501
54,level_2,27,3046.5,0.0,5,Active,14.17176,NO,NO,Offline,Denied,3502
46,level_2,17,850.5,0.0,4,Inactive,47.475396,NO,NO,Online,Denied,3503
60,level_1,33,2976.3,0.0,5,Inactive,120.45996000000001,NO,NO,Offline,Denied,3504
55,level_2,29,4889.7,0.0,5,Inactive,70.8588,NO,NO,Online,Denied,3505
59,level_1,33,4535.1,0.0,5,Inactive,155.88936,NO,NO,Online,Denied,3506
54,level_2,28,3117.6,7581.6,5,Inactive,63.77292,NO,NO,Online,Denied,3507
65,level_2,37,8786.7,12045.6,4,Inactive,354.294,NO,NO,Offline,Applied,3508
68,level_2,41,5669.1,0.0,5,Inactive,7.08588,NO,NO,Online,Denied,3509
52,level_3,25,1275.3,0.0,2,Inactive,28.34352,NO,NO,Online,Denied,3510
38,level_1,10,2338.2,0.0,4,Inactive,63.77292,NO,NO,Offline,Denied,3511
39,level_3,11,5739.3,10274.4,2,Inactive,198.40463999999997,NO,NO,Offline,Denied,3512
44,level_1,18,3684.6,0.0,3,Inactive,177.147,NO,NO,Offline,Denied,3513
60,level_1,32,2692.8,0.0,2,Active,99.20231999999999,NO,NO,Online,Denied,3514
37,level_1,10,6660.9,12329.1,2,Inactive,0.0,NO,NO,Online,Denied,3515
